"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
2367.05898016398,2666.31223924173,4198.18004436046,2473.26883020325,3255.37397531638,2164.215083222,1744.14050011033,2687.30725085823,5518.79857515406,242.989567639397,1101.01318207345,1056.46167874794,731.262843389885,852.673886485279,1944.17365181372,1272.38395153267,2636.5203521991,2198.62904518057,2198.62904518057,3153.10301796946,2205.38628549664,7579.56276169676,2042.8055925354,993.85317475868,2669.13730290209,2778.55658878695,8412.09948136275,7501.33161497675,0,0,0,3402.13406896149,4989.39960949102,5529.79303580536,405.154923392777,984.147216745823,1689.93983179437,2324.11684156573,3478.4343976114,2571.09518341283,634.877087987839,700.823658670798,2753.33131494054,1227.18915198879,3774.1579848949,3827.23624728574,2859.68722271248,3424.44221781498,3606.15625236373,7633.72583029749,2347.74383964568,485.352069808768,1837.68164059915,2259.16766809479,7704.57385772324,4065.64577705033,8478.28228758191
2367.05898016398,2666.31223924173,4198.18004436046,2473.26883020325,3255.37397531638,2164.215083222,1744.14050011033,2687.30725085823,5518.79857515406,242.989567639397,1101.01318207345,1056.46167874794,731.262843389885,852.673886485279,1944.17365181372,1272.38395153267,2636.5203521991,2198.62904518057,2198.62904518057,3153.10301796946,2205.38628549664,7579.56276169676,2042.8055925354,993.85317475868,2669.13730290209,2778.55658878695,8412.09948136275,7501.33161497675,0,0,0,3402.13406896149,4989.39960949102,5529.79303580536,405.154923392777,984.147216745823,1689.93983179437,2324.11684156573,3478.4343976114,2571.09518341283,634.877087987839,700.823658670798,2753.33131494054,1227.18915198879,3774.1579848949,3827.23624728574,2859.68722271248,3424.44221781498,3606.15625236373,7633.72583029749,2347.74383964568,485.352069808768,1837.68164059915,2259.16766809479,7704.57385772324,4065.64577705033,8478.28228758191
2367.05898016398,2666.31223924173,4198.18004436046,2473.26883020325,3255.37397531638,2164.215083222,1744.14050011033,2687.30725085823,5518.79857515406,242.989567639397,1101.01318207345,1056.46167874794,731.262843389885,852.673886485279,1944.17365181372,1272.38395153267,2636.5203521991,2198.62904518057,2198.62904518057,3153.10301796946,2205.38628549664,7579.56276169676,2042.8055925354,993.85317475868,2669.13730290209,2778.55658878695,8412.09948136275,7501.33161497675,0,0,0,3402.13406896149,4989.39960949102,5529.79303580536,405.154923392777,984.147216745823,1689.93983179437,2324.11684156573,3478.4343976114,2571.09518341283,634.877087987839,700.823658670798,2753.33131494054,1227.18915198879,3774.1579848949,3827.23624728574,2859.68722271248,3424.44221781498,3606.15625236373,7633.72583029749,2347.74383964568,485.352069808768,1837.68164059915,2259.16766809479,7704.57385772324,4065.64577705033,8478.28228758191
2484.75195417874,3567.96207233282,3562.08025685972,2694.32289930656,2920.09453401052,2399.26681061622,2777.51980043338,4047.84244552499,6668.74275795032,2867.29256577211,2430.56415724817,2373.53225005974,2720.62603528289,2827.63310666262,4573.88979690112,4580.36544068484,4616.77085598948,4628.53742370976,4628.53742370976,1963.86817174591,715.19533606493,5033.30066911007,1433.46197946023,3904.98302605304,555.370003754192,4722.6078277132,5660.675851554,5040.90753632108,3402.13406896149,3402.13406896149,3402.13406896149,0,2921.55671311594,2127.96582475966,3001.05306916809,3539.36425954591,2027.15322240257,1737.45542938128,3634.65523277541,1368.72898430748,2872.69906948559,3296.75663319476,1076.98875929464,2212.85668327044,2697.87349730151,3154.44175314668,3299.5738784526,2098.86722436406,3207.919744801,4889.91494697851,5282.75542541398,3838.44579202473,3180.02845430486,4093.26182807631,5154.57760182126,1939.8949528745,5709.75546893753
2723.3079846198,3245.80737709368,1396.77624285441,6027.66957134403,2117.33034946915,2881.23259904299,3400.15032375749,7093.82866311125,4886.48338931121,3816.77192798711,3915.70366448503,4044.02323501983,4623.14910307671,4145.3909123672,5038.62974043631,5723.05880422345,7359.53354694288,7171.02977606684,7171.02977606684,6598.45378191676,4176.7920654895,1909.63043950561,4218.36782466094,4176.5165928429,1844.61283961959,4548.27280970313,2847.59261990507,1786.5643086491,4989.39960949102,4989.39960949102,4989.39960949102,2921.55671311594,0,3214.55467133744,4632.0590143755,5753.09628113576,3327.25569900905,2180.92285048116,2583.18157704984,863.097646789269,4843.18227985306,4482.57055721263,788.979301717492,4231.70604549179,358.379175258884,1720.59936585427,2817.32723936851,1567.25234748019,2007.65618068059,2153.26269418702,7337.02621665225,5232.3318320426,3580.78231372416,4156.65005007417,2027.98633756017,6894.48713561513,2925.75779761958
4296.10385578649,5314.47777130941,4440.55551974469,5114.43648130528,4385.7321490543,4281.72914496181,4746.94033285729,6461.90771353043,7920.34583186538,4919.61002410386,4544.24700222498,4499.2582068358,4854.83666288641,4935.53810556725,6600.58817380094,6701.05327012587,6991.55192021254,7000.17933846587,7000.17933846587,4869.16572412711,3352.4140255175,4169.93975507453,3701.97057305274,5859.85735879065,436.767018985806,6590.97585825907,4468.38260439656,4273.60842744598,5529.79303580536,5529.79303580536,5529.79303580536,2127.96582475966,3214.55467133744,0,5129.01029914184,5820.1423316554,4089.98659805128,3659.99624966199,5095.02218448323,3277.91399949168,5044.64329812065,5402.46623872513,2841.81756564112,4331.37232460593,3771.66861824994,4365.16484125471,4958.04166296643,3431.85287520834,4542.04080173933,3810.2132969058,7583.54106542691,5965.46500993707,5123.16468336026,6001.23709650929,4267.18525491687,4845.94595807339,4491.46211466403
2069.36462499139,2509.88915999817,3961.50764195219,2403.70147109267,2979.09319674329,1856.09663368078,1496.25695709516,2824.40133071988,5516.0491126454,236.764330939295,719.362839197015,652.422643449788,426.421510692986,566.948095511789,2100.25917754127,1625.50307595498,2866.43806285545,2539.19863769468,2539.19863769468,3101.80938110229,1861.34361037875,7212.73107152492,1701.60704779397,1303.95329241068,2264.07457741062,2818.56105980407,8034.8514088757,7139.80336668377,405.154923392777,405.154923392777,405.154923392777,3001.05306916809,4632.0590143755,5129.01029914184,0,1188.02343504402,1312.10560435956,1949.52006436596,3269.98004892324,2179.29589963715,458.862072298576,664.066098432048,2353.40311748862,854.650202085781,3455.2765457614,3545.36540538209,2649.82007631867,3073.25661057989,3341.62363109421,7254.8112935749,2716.88005993475,848.821026285692,1669.626036902,2243.61681866424,7337.99653666923,3956.90795728336,8100.12514389058
3255.04202082209,3646.06771881556,5145.02392481527,1760.13750968135,4166.95567917974,3039.44579812894,2678.93733416526,1178.8950739549,6462.10476661179,1185.90107965439,1859.89034003479,1709.8807787542,1132.93953219464,1751.78909250753,2689.60797596796,1776.3340453465,814.817393574333,688.050008705904,688.050008705904,2367.95178449332,2277.89571943838,8303.77025262008,1837.20323980521,965.874686073001,3135.57922648765,3709.51933961399,9092.1898432562,8243.97780952546,984.147216745823,984.147216745823,984.147216745823,3539.36425954591,5753.09628113576,5820.1423316554,1188.02343504402,0,2432.45963838388,3059.9138159499,4441.60124791185,3226.41953092927,911.39473139117,1684.78710480826,3342.76346996491,1591.26218565134,4627.63040294025,4732.41087288709,3821.138306415,4213.52505522301,4529.53652370129,8308.39341518718,1068.03196270567,1204.01252781657,2812.18013572103,3225.40767868355,8429.38417986427,3355.73145235052,9154.04481049093
988.605656057625,1886.22772944848,2939.76595703016,3090.72352177937,1883.7884258791,772.560985987895,840.558532073241,3897.94229489516,5159.77539652847,840.157001075486,592.765251674172,725.218244375125,1314.99380917322,900.883153887693,2547.42981992184,2667.85497770843,4072.84088253703,3846.43958670155,3846.43958670155,3768.83503589262,1638.37973275866,5901.28385666359,1550.69150335117,1902.58777708364,1218.27644187412,2798.21795883466,6723.94783140049,5830.53356007054,1689.93983179437,1689.93983179437,1689.93983179437,2027.15322240257,3327.25569900905,4089.98659805128,1312.10560435956,2432.45963838388,0,637.517389821294,2375.1353775773,899.497709344972,1529.59346087849,1342.57749962974,1128.06654211516,1037.45149726536,2223.22666777868,2407.56640570866,1813.29269695663,1781.10045850597,2263.07007769986,5944.70184216072,4028.62436990274,2014.59990170013,1245.23584293894,2151.18434964006,6026.6083805258,4407.95186227276,6789.64512373957
543.294873017849,1383.89467156391,1698.09225145358,3562.63848798158,651.892404239173,661.873691169366,1087.00037799612,4471.59606745342,4378.23784902301,1318.88308118825,1230.1591720764,1350.26945505502,1932.70208815812,1511.13280525764,2946.65168755501,3240.27045486817,4683.45088265556,4483.32599103384,4483.32599103384,4213.56197716794,1895.41781765219,4784.22668408471,1857.47654817988,2102.14074946113,992.506942628098,2694.11971385039,5667.74559843404,4685.11595139906,2324.11684156573,2324.11684156573,2324.11684156573,1737.45542938128,2180.92285048116,3659.99624966199,1949.52006436596,3059.9138159499,637.517389821294,0,1332.66305320844,382.61560176136,2151.4317576335,1920.53644063006,677.590573673211,1582.99914499405,913.252693869649,1097.71371347886,1030.47475494803,657.719377145816,1008.58343139311,4908.83542385556,4665.67520261317,2628.02863715872,1431.53297198132,2161.74584672737,4907.29383096774,4755.3974856862,5739.52131686214
1393.80114669794,894.982669924738,771.091136225435,5443.88026797167,726.262188391838,1282.79882609716,1779.91899652416,6090.17290568854,3046.25520209131,2223.02676583575,2735.24847686854,2961.55307728151,3496.17972641787,2704.49505915001,2718.36263484342,3710.30270213789,6113.10251979309,5590.48316589624,5590.48316589624,6132.1201117327,3956.67075292872,4966.83245305594,3895.04922756161,1910.80287294469,3029.81793673168,2015.40735843949,5922.02426998187,4814.18043536626,3478.4343976114,3478.4343976114,3478.4343976114,3634.65523277541,2583.18157704984,5095.02218448323,3269.98004892324,4441.60124791185,2375.1353775773,1332.66305320844,0,1848.13864409168,3665.8892017717,2795.78111768872,2288.43410589055,3380.44203370128,1291.4134324283,863.783050820777,620.584255449354,1668.04224221434,592.842135310656,5232.23256260926,5637.49503819733,3499.71131036432,1647.87681823143,1772.16343686326,5078.78944221751,6779.4507353845,6001.41907019476
1116.82633674525,2066.78025513454,1185.09331783705,3536.54314211744,1123.61613883847,1036.6047067137,1466.99246481619,4538.5155078932,4617.27147555415,1668.33812985767,1471.42421740433,1542.7942324219,2094.25580251364,1800.34579591605,3321.79559420025,3561.17499056505,4803.91590286558,4682.63127171272,4682.63127171272,4158.33487478542,1765.76882889867,3467.4722851978,1760.36495640358,2587.31899410393,676.544292075326,3369.26365065869,4347.7544796741,3375.20424823356,2571.09518341283,2571.09518341283,2571.09518341283,1368.72898430748,863.097646789269,3277.91399949168,2179.29589963715,3226.41953092927,899.497709344972,382.61560176136,1848.13864409168,0,2316.18038768715,2235.46550278007,296.690770547873,1674.20603906741,644.67817966861,1103.54787778209,1687.07967528825,232.803372793724,1340.92346171014,3591.1941412036,4888.48161072653,2913.17928361402,1851.58806861808,2751.22778197009,3591.10936751449,4625.67065144422,4419.77617525363
2400.8302438916,2938.06789653455,4333.33280248253,1944.89243497456,3321.57550399216,2179.70783420374,1886.16535092089,2429.13389192044,5974.45490141546,630.931043040016,977.106515852983,804.409190471423,221.929301996309,975.942218572033,2527.72127478125,1897.1189736676,2546.18673373856,2375.24901691181,2375.24901691181,2642.99991749723,1609.56206109492,7392.66749754122,1446.17387260175,1617.5034881891,2264.98160460063,3275.66639306011,8184.80926453883,7332.58854877296,634.877087987839,634.877087987839,634.877087987839,2872.69906948559,4843.18227985306,5044.64329812065,458.862072298576,911.39473139117,1529.59346087849,2151.4317576335,3665.8892017717,2316.18038768715,0,1120.37977501307,2441.24978942463,721.730594449165,3741.88466699461,3877.39020162267,3049.05712962856,3309.39248480763,3692.6957526895,7401.37437227388,2610.67762071214,1115.38318325048,2100.43160525139,2702.36400013962,7518.2750654171,3503.59065279512,8247.23053074066
1783.23056876003,1968.57243815104,3529.18606650704,3063.80826720931,2627.50214879823,1533.13031182875,1118.58659722147,3384.65197439056,4864.6407799483,523.7940402684,869.529598585736,984.607497802202,1073.29344224864,469.263677494179,1471.6910255639,1325.88098290517,3330.74498062366,2816.16234733702,2816.16234733702,3759.64177315673,2391.92509142598,7086.41709205601,2241.82315455095,685.833001418084,2504.36759269624,2155.28662579696,7950.16942806241,6993.63195374669,700.823658670798,700.823658670798,700.823658670798,3296.75663319476,4482.57055721263,5402.46623872513,664.066098432048,1684.78710480826,1342.57749962974,1920.53644063006,2795.78111768872,2235.46550278007,1120.37977501307,0,2470.34267638094,1380.0883786851,3198.99046201028,3200.5103356924,2180.98432798628,2919.30675157328,2962.94250254103,7180.20234370125,2909.78508604694,756.074499864508,1148.46287801758,1591.79866860368,7210.30738226888,4620.94958796829,8019.4695358058
1408.20209323418,2484.28052106454,1551.96086935793,3502.22949672186,1564.7744303013,1333.25566133755,1756.35115607983,4570.07988040129,5017.73185155286,1932.29699110558,1666.65589887811,1703.83180415477,2220.71628226491,2021.2342156788,3603.72224355678,3794.82930239877,4875.84016601617,4816.44660742079,4816.44660742079,4097.14085141995,1675.95931618344,3317.15103581628,1697.69024957131,2879.88313694522,463.171518736153,3665.92015286455,4153.54553244338,3249.85321766076,2753.33131494054,2753.33131494054,2753.33131494054,1076.98875929464,788.979301717492,2841.81756564112,2353.40311748862,3342.76346996491,1128.06654211516,677.590573673211,2288.43410589055,296.690770547873,2441.24978942463,2470.34267638094,0,1760.17450580403,1001.25865921797,1508.50655009694,2117.00643337019,634.457070673311,1736.52550621993,3381.17435177139,5040.08665183469,3121.45141859953,2145.07873076814,3047.0651354734,3442.48599688197,4504.38665676875,4221.82964300167
2015.32846572663,2781.78222180884,3973.4050941091,2064.06987801368,2920.55423895325,1793.51476451153,1673.21650429595,2888.69857729209,5986.00536196436,1090.75153825497,706.278645534446,474.689098300217,523.466552752474,994.639989405102,2848.38979287514,2479.67480565568,3129.74040384133,3076.10991519984,3076.10991519984,2752.23807156302,1018.48742190936,6743.39991203267,864.065906509036,2065.70136122193,1548.73726289301,3409.842542391,7513.09255462725,6693.77801812964,1227.18915198879,1227.18915198879,1227.18915198879,2212.85668327044,4231.70604549179,4331.37232460593,854.650202085781,1591.26218565134,1037.45149726536,1582.99914499405,3380.44203370128,1674.20603906741,721.730594449165,1380.0883786851,1760.17450580403,0,3235.55421179694,3443.5259389699,2791.17785183035,2743.95011650013,3299.73481326338,6728.79669275925,3326.28144153271,1698.57424454743,1999.59145766666,2781.74662319656,6868.9894375441,3459.88333146795,7573.64625394428
1416.49942858078,1852.176616455,764.540384804976,5218.62391308349,720.976404817947,1610.34839555821,2085.17866944534,6118.06627547282,4088.02077620951,2532.16858060039,2769.41698228932,2942.42993315901,3532.7096337578,2921.96984675547,3642.85485350517,4381.06340471715,6287.93027280784,5972.71238510029,5972.71238510029,5858.55506696061,3479.48767884129,2035.61869888088,3470.09132161285,2780.73743120923,2137.75866281676,3169.63105253602,2999.02947291914,1879.27150959016,3774.1579848949,3774.1579848949,3774.1579848949,2697.87349730151,358.379175258884,3771.66861824994,3455.2765457614,4627.63040294025,2223.22666777868,913.252693869649,1291.4134324283,644.67817966861,3741.88466699461,3198.99046201028,1001.25865921797,3235.55421179694,0,503.022229759842,1423.44224121085,610.070098133007,702.196522912494,2354.09834985207,6100.5594740907,3955.05003322765,2212.58330307702,2758.62415307796,2145.36117316819,6337.24931763581,3079.87649022554
1478.5382650153,1587.4608224455,687.689253879463,5475.89784495564,573.239109504607,1697.91786259199,2087.80616259925,6291.66281169828,3587.3410859474,2552.42542269429,2901.51604091243,3098.61229396271,3679.63012826696,2988.78867675795,3435.07558680516,4291.27812865815,6408.32510340342,6011.7787444814,6011.7787444814,6135.75651997203,3805.87810059042,4161.47261470776,3779.0352178284,2584.05000048,2698.18944918493,2844.06811383948,5104.75870737985,4022.0992786953,3827.23624728574,3827.23624728574,3827.23624728574,3154.44175314668,1720.59936585427,4365.16484125471,3545.36540538209,4732.41087288709,2407.56640570866,1097.71371347886,863.783050820777,1103.54787778209,3877.39020162267,3200.5103356924,1508.50655009694,3443.5259389699,503.022229759842,0,1175.02235571008,1057.34645664628,296.937016858147,4397.53991078959,6108.1134420306,3948.33437719826,2120.53635309869,2510.79551570637,4277.08594745141,6671.19853513129,5182.7887233947
875.469323699311,428.780369908752,1353.12703516978,4849.91915165229,702.73266007015,662.278232429767,1163.15705469768,5471.17726159869,3455.27890744413,1602.57877969007,2129.72405383323,2359.52729573587,2882.99425325316,2084.79906915254,2260.47098097005,3153.76309622004,5493.32508352972,4984.98264605447,4984.98264605447,5542.50737813316,3431.64850973817,5328.31490949817,3357.00288351541,1409.68778127794,2617.52505349841,1756.11675396383,6263.74467341818,5193.58642625408,2859.68722271248,2859.68722271248,2859.68722271248,3299.5738784526,2817.32723936851,4958.04166296643,2649.82007631867,3821.138306415,1813.29269695663,1030.47475494803,620.584255449354,1687.07967528825,3049.05712962856,2180.98432798628,2117.00643337019,2791.17785183035,1423.44224121085,1175.02235571008,0,1570.69281903695,885.576199872183,5542.49766260154,5043.68756589871,2895.47337346588,1036.61892944501,1344.98294561446,5445.25061026101,6219.05164760983,6340.72063041216
1192.12451766144,1970.63556967994,1525.72238204405,4672.77396783104,953.93064555539,1326.1345343334,1857.2117246146,5631.96069538487,4619.62237983936,2256.42486921966,2361.46493090678,2505.28754301274,3092.5997081428,2578.55439852411,3603.12640223278,4179.97836738464,5847.07997407174,5611.97036037827,5611.97036037827,5297.80967798331,2898.04342277394,4168.20903144933,2898.92118970295,2755.1057288337,1705.68699863791,3303.03732422,5034.18905738994,4080.91674995867,3424.44221781498,3424.44221781498,3424.44221781498,2098.86722436406,1567.25234748019,3431.85287520834,3073.25661057989,4213.52505522301,1781.10045850597,657.719377145816,1668.04224221434,232.803372793724,3309.39248480763,2919.30675157328,634.457070673311,2743.95011650013,610.070098133007,1057.34645664628,1570.69281903695,0,1148.87848826309,4269.0985101588,5771.44457283464,3666.64625607623,2088.92139900027,2800.00722507125,4292.40780812311,5745.76415971352,5104.55810779987
1296.40214091664,1292.69056487356,690.209611505016,5350.52093801913,379.299005721576,1442.1938824008,1862.01709935415,6117.18237362087,3473.98794485642,2327.48904636295,2722.88331567808,2930.09025320697,3501.76144872207,2779.02118418794,3143.00158146688,4020.85556906328,6208.05231973469,5778.72355307026,5778.72355307026,6021.00414952363,3734.75254080079,4457.89024402968,3695.68397031561,2295.15959241801,2686.48701800073,2548.95501183353,5401.6771254573,4317.46321041939,3606.15625236373,3606.15625236373,3606.15625236373,3207.919744801,2007.65618068059,4542.04080173933,3341.62363109421,4529.53652370129,2263.07007769986,1008.58343139311,592.842135310656,1340.92346171014,3692.6957526895,2962.94250254103,1736.52550621993,3299.73481326338,702.196522912494,296.937016858147,885.576199872183,1148.87848826309,0,4693.97472847122,5863.62607582063,3704.17673684907,1859.88903259442,2215.65593533005,4573.28583879997,6594.47797165316,5479.72095260815
5451.96067890966,5968.33654501314,3860.9149783695,8252.40518259308,4849.7736760968,5595.23155524305,6124.45185838682,9464.78330595428,6860.44717808778,6522.54556971863,6536.6667216547,6629.68612446004,7179.61227354919,6810.55743206277,7780.16304012504,8448.63961644631,9828.58677754664,9771.14310566771,9771.14310566771,8714.9969391805,6412.71055946786,569.89396044564,6499.20550699056,6918.02472796209,807.456433696275,7239.87028517166,784.366231729025,794.951988385094,7633.72583029749,7633.72583029749,7633.72583029749,4889.91494697851,2153.26269418702,3810.2132969058,7254.8112935749,8308.39341518718,5944.70184216072,4908.83542385556,5232.23256260926,3591.1941412036,7401.37437227388,7180.20234370125,3381.17435177139,6728.79669275925,2354.09834985207,4397.53991078959,5542.49766260154,4269.0985101588,4693.97472847122,0,9971.24064018765,7918.48454986418,6322.44670611484,6886.99157003207,588.741874718876,8764.01865057937,845.973827149866
4684.65246819372,4757.36018456677,6395.54855887962,3043.43404975179,5535.70328496457,4422.88064976566,4028.02521956414,2068.65446212446,6960.7798243328,2589.67986956981,3435.91624833336,3345.9592942232,2826.53981212461,3194.10778251984,2509.06973638056,1305.69143179337,706.286931741499,395.536529570568,395.536529570568,3395.77843970904,4033.94338093443,9926.37930569154,3062.46336222766,1090.07959656784,4874.41125573188,4324.54328793039,10751.6178327097,9849.06667066194,2347.74383964568,2347.74383964568,2347.74383964568,5282.75542541398,7337.02621665225,7583.54106542691,2716.88005993475,1068.03196270567,4028.62436990274,4665.67520261317,5637.49503819733,4888.48161072653,2610.67762071214,2909.78508604694,5040.08665183469,3326.28144153271,6100.5594740907,6108.1134420306,5043.68756589871,5771.44457283464,5863.62607582063,9971.24064018765,0,2159.9703985388,4012.68772802034,4061.35636742103,10051.478765609,4403.98439921885,10816.7113279466
2539.2657189033,2638.10887937812,4248.55262382332,2861.64148477596,3376.18628380525,2264.82771797232,1873.1608567645,2886.4751040238,5271.26816828077,621.111958995774,1455.93495517239,1467.01420667381,1214.95564946181,1117.34877567168,1586.25079790348,787.413805572325,2716.58640565843,2090.77275034627,2090.77275034627,3519.95972276426,2688.28234765182,7834.85474221706,2526.06390968594,509.838006799773,3082.56127856589,2517.46740637305,8691.25718383224,7744.85137362441,485.352069808768,485.352069808768,485.352069808768,3838.44579202473,5232.3318320426,5965.46500993707,848.821026285692,1204.01252781657,2014.59990170013,2628.02863715872,3499.71131036432,2913.17928361402,1115.38318325048,756.074499864508,3121.45141859953,1698.57424454743,3955.05003322765,3948.33437719826,2895.47337346588,3666.64625607623,3704.17673684907,7918.48454986418,2159.9703985388,0,1859.78594122784,2076.02241746736,7959.02714251795,4465.99927904321,8759.70453242031
906.612043253197,840.289117745837,2389.17385177532,3990.9174258099,1559.36165278734,423.376810765429,409.757403901073,4489.41051537444,3988.70958364284,647.10136159623,1293.69770061107,1528.52328033248,1963.97542110705,1125.76916389958,1530.77430930095,2176.76419785608,4474.13826775892,3948.5078948963,3948.5078948963,4692.49216435614,2835.44566513099,6168.05473535778,2724.41065017236,736.778455568478,2388.31870375262,1558.75865145412,7072.29407877758,6053.85573615691,1837.68164059915,1837.68164059915,1837.68164059915,3180.02845430486,3580.78231372416,5123.16468336026,1669.626036902,2812.18013572103,1245.23584293894,1431.53297198132,1647.87681823143,1851.58806861808,2100.43160525139,1148.46287801758,2145.07873076814,1999.59145766666,2212.58330307702,2120.53635309869,1036.61892944501,2088.92139900027,1859.88903259442,6322.44670611484,4012.68772802034,1859.78594122784,0,916.895106993088,6289.14224550567,5455.35859351667,7145.81145052647
1712.64951318733,923.40327485605,2532.44711156112,4646.47001505675,2039.56475652129,1125.61026015278,1325.86797053678,4933.25471856049,3273.33544965643,1421.7997210301,2090.15047582298,2309.65007825446,2621.13143608844,1806.41338364947,946.781007132995,2045.35848037488,4551.52443950285,4086.65524288419,4086.65524288419,5345.35330573189,3693.35292739104,6670.87661196446,3570.17743538923,304.915603544022,3304.65028992839,648.010209014627,7608.45320003476,6532.88626889364,2259.16766809479,2259.16766809479,2259.16766809479,4093.26182807631,4156.65005007417,6001.23709650929,2243.61681866424,3225.40767868355,2151.18434964006,2161.74584672737,1772.16343686326,2751.22778197009,2702.36400013962,1591.79866860368,3047.0651354734,2781.74662319656,2758.62415307796,2510.79551570637,1344.98294561446,2800.00722507125,2215.65593533005,6886.99157003207,4061.35636742103,2076.02241746736,916.895106993088,0,6787.14533831026,6179.62766635915,7685.53928600972
5448.44303611754,5863.79061138917,3675.69204046194,8491.21545098471,4770.32858509416,5609.20462783632,6125.96931473044,9663.05512499658,6472.79133015807,6544.78249443627,6618.8760815202,6730.58116831172,7296.52088312171,6866.13568181084,7702.5644998056,8446.00590774335,9991.25532038798,9871.73433746455,9871.73433746455,8985.48945025722,6635.35593490338,125.629956013376,6709.99598357847,6843.79442287606,1253.72240276892,7094.16190515909,875.921080560226,291.034453741012,7704.57385772324,7704.57385772324,7704.57385772324,5154.57760182126,2027.98633756017,4267.18525491687,7337.99653666923,8429.38417986427,6026.6083805258,4907.29383096774,5078.78944221751,3591.10936751449,7518.2750654171,7210.30738226888,3442.48599688197,6868.9894375441,2145.36117316819,4277.08594745141,5445.25061026101,4292.40780812311,4573.28583879997,588.741874718876,10051.478765609,7959.02714251795,6289.14224550567,6787.14533831026,0,9092.63055249089,959.109011363223
5386.04296352774,6239.76400302122,7265.46766449564,1606.12554564141,6223.46865271615,5177.59464658669,5131.39768047315,2378.37917113818,9430.18158644168,4129.4383693174,4162.79608523876,3927.1647332815,3560.19625767853,4379.53417673184,6009.58160899951,5127.38589824979,3085.17353888935,3192.13865388307,3192.13865388307,25.0264541588124,1341.20833715547,8975.25898864991,1519.71067450786,4206.73654463523,4052.39325816141,6773.24581235542,9504.07843194681,9003.6280089225,4065.64577705033,4065.64577705033,4065.64577705033,1939.8949528745,6894.48713561513,4845.94595807339,3956.90795728336,3355.73145235052,4407.95186227276,4755.3974856862,6779.4507353845,4625.67065144422,3503.59065279512,4620.94958796829,4504.38665676875,3459.88333146795,6337.24931763581,6671.19853513129,6219.05164760983,5745.76415971352,6594.47797165316,8764.01865057937,4403.98439921885,4465.99927904321,5455.35859351667,6179.62766635915,9092.63055249089,0,9542.35438362105
6282.81255227095,6763.78294798394,4608.24813408514,9076.02121658249,5654.54905283369,6430.31552577621,6957.18418965481,10299.4373977208,7419.05721772651,7360.02257208443,7381.78426942381,7475.57762947845,8025.48401861817,7653.35809801204,8588.92826225646,9281.79656937051,10670.0359723003,10617.1162168712,10617.1162168712,9525.51312724195,7243.4375263173,1053.2041989521,7332.97445183184,7727.47373139188,1601.30126279138,8015.58877240207,83.3099929897445,1248.64367106791,8478.28228758191,8478.28228758191,8478.28228758191,5709.75546893753,2925.75779761958,4491.46211466403,8100.12514389058,9154.04481049093,6789.64512373957,5739.52131686214,6001.41907019476,4419.77617525363,8247.23053074066,8019.4695358058,4221.82964300167,7573.64625394428,3079.87649022554,5182.7887233947,6340.72063041216,5104.55810779987,5479.72095260815,845.973827149866,10816.7113279466,8759.70453242031,7145.81145052647,7685.53928600972,959.109011363223,9542.35438362105,0
